fragmanetAndSide,fragment,fragmentTotal,fragmentVote,devideVoteByTotal,fragmentAndSideTotal,fragmentAndSideVote,devideSideVoteBySideTotal,fragmentAndSideTrendVote,devideSideTrendVoteBySideTotal,fragmentAndSideTrendVoteStrict,devideSideTrendVoteStrictBySideTotal,fragmentAndSideTrendVoteSync,devideSideTrendVoteSyncBySideTotal,firstFileName,firstCroppedWidth,firstOffsetX,firstOffsetY,firstHorizontalFlip,secondFileName,secondCroppedWidth,secondOffsetX,secondOffsetY,secondHorizontalFlip,fragmentAndSideTrend,fragmentAndSideCubes,fragmentAndSideDrawRect,fragmentAndSideMatchPoint,origCoordinates,class
P597Fg006_0_P597Fg024_0,P597Fg006_P597Fg024,240,66,0.275,30,13,0.43333333333333335,13,0.43333333333333335,1,0.03333333333333333,0,0.0,P597Fg006,0,0,0,0,P597Fg024,0,0,0,0,"[[True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1]]","[[50, 400, 50, 400], [50, 700, 50, 450], [50, 700, 50, 250], [50, 700, 50, 400], [50, 700, 50, 350], [50, 600, 50, 400], [50, 600, 50, 450], [50, 600, 50, 350], [50, 650, 50, 450], [50, 650, 50, 400], [50, 650, 50, 350], [50, 350, 50, 400], [50, 300, 50, 400]]","[[300, -75, 400, 75], [300, 175, 400, 325], [300, 375, 400, 525], [300, 225, 400, 375], [300, 275, 400, 425], [300, 125, 400, 275], [300, 75, 400, 225], [300, 175, 400, 325], [300, 125, 400, 275], [300, 175, 400, 325], [300, 225, 400, 375], [300, -125, 400, 25], [300, -175, 400, -25]]","[[350, 0], [350, 250], [350, 450], [350, 300], [350, 350], [350, 200], [350, 150], [350, 250], [350, 200], [350, 250], [350, 300], [350, -50], [350, -100]]",[],0
P597Fg006_0_P597Fg007_0,P597Fg006_P597Fg007,165,27,0.16363636363636364,15,8,0.5333333333333333,8,0.5333333333333333,1,0.06666666666666667,0,0.0,P597Fg006,0,0,0,0,P597Fg007,0,0,0,0,"[[True, 1, 0], [True, 1, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0]]","[[50, 400, 50, 150], [50, 700, 50, 150], [50, 700, 50, 200], [50, 600, 50, 150], [50, 600, 50, 200], [50, 650, 50, 200], [50, 650, 50, 150], [50, 350, 50, 150]]","[[300, 175, 400, 325], [300, 475, 400, 625], [300, 425, 400, 575], [300, 375, 400, 525], [300, 325, 400, 475], [300, 375, 400, 525], [300, 425, 400, 575], [300, 125, 400, 275]]","[[350, 250], [350, 550], [350, 500], [350, 450], [350, 400], [350, 450], [350, 500], [350, 200]]",[],0
P597Fg006_1_P597Fg033_0,P597Fg006_P597Fg033,120,19,0.15833333333333333,40,9,0.225,9,0.225,2,0.05,0,0.0,P597Fg006,0,0,0,0,P597Fg033,0,0,0,0,"[[False, 0, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 2, 0], [False, 3, 0]]","[[572, 750, 50, 150], [572, 250, 50, 150], [572, 400, 50, 100], [572, 400, 50, 150], [572, 400, 50, 50], [572, 200, 50, 150], [572, 650, 50, 150], [572, 300, 50, 150], [572, 300, 50, 50]]","[[822, 525, 922, 675], [822, 25, 922, 175], [822, 225, 922, 375], [822, 175, 922, 325], [822, 275, 922, 425], [822, -25, 922, 125], [822, 425, 922, 575], [822, 75, 922, 225], [822, 175, 922, 325]]","[[872, 600], [872, 100], [872, 300], [872, 250], [872, 350], [872, 50], [872, 500], [872, 150], [872, 250]]",[],0
P597Fg006_1_P598Fg035_1,P597Fg006_P598Fg035,300,33,0.11,130,12,0.09230769230769231,12,0.09230769230769231,1,0.007692307692307693,0,0.0,P597Fg006,0,0,0,0,P598Fg035,0,0,0,0,"[[True, 0, 2], [True, 1, 2], [True, 1, 2], [True, 1, 2], [True, 1, 2], [True, 1, 2], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1]]","[[572, 250, 1166, 500], [572, 250, 1166, 400], [572, 400, 1166, 500], [572, 400, 1166, 550], [572, 400, 1166, 450], [572, 400, 1166, 400], [572, 200, 1166, 500], [572, 300, 1166, 500], [572, 300, 1166, 450], [572, 300, 1166, 300], [572, 300, 1166, 550], [572, 300, 1166, 400]]","[[822, -325, 922, -175], [822, -225, 922, -75], [822, -175, 922, -25], [822, -225, 922, -75], [822, -125, 922, 25], [822, -75, 922, 75], [822, -375, 922, -225], [822, -275, 922, -125], [822, -225, 922, -75], [822, -75, 922, 75], [822, -325, 922, -175], [822, -175, 922, -25]]","[[872, -250], [872, -150], [872, -100], [872, -150], [872, -50], [872, 0], [872, -300], [872, -200], [872, -150], [872, 0], [872, -250], [872, -100]]",[],0
P597Fg006_1_P598Fg026_0,P597Fg006_P598Fg026,36,2,0.05555555555555555,12,1,0.08333333333333333,1,0.08333333333333333,0,0.0,0,0.0,P597Fg006,0,0,0,0,P598Fg026,0,0,0,0,"[[False, 1, 0]]","[[572, 400, 50, 50]]","[[822, 275, 922, 425]]","[[872, 350]]",[],0
P597Fg006_1_P597Fg044_1,P597Fg006_P597Fg044,120,11,0.09166666666666666,80,10,0.125,9,0.1125,3,0.0375,1,0.0125,P597Fg006,0,0,0,0,P597Fg044,0,0,0,0,"[[True, 0, 1], [True, 0, 0], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 3, 0], [True, 3, 0]]","[[572, 750, 477, 150], [572, 250, 477, 150], [572, 250, 477, 300], [572, 800, 477, 150], [572, 400, 477, 300], [572, 400, 477, 150], [572, 200, 477, 150], [572, 200, 477, 300], [572, 300, 477, 300], [572, 300, 477, 150]]","[[822, 525, 922, 675], [822, 25, 922, 175], [822, -125, 922, 25], [822, 575, 922, 725], [822, 25, 922, 175], [822, 175, 922, 325], [822, -25, 922, 125], [822, -175, 922, -25], [822, -75, 922, 75], [822, 75, 922, 225]]","[[872, 600], [872, 100], [872, -50], [872, 650], [872, 100], [872, 250], [872, 50], [872, -100], [872, 0], [872, 150]]",[],0
P597Fg006_1_P597Fg063_0,P597Fg006_P597Fg063,45,9,0.2,10,6,0.6,6,0.6,2,0.2,0,0.0,P597Fg006,0,0,0,0,P597Fg063,0,0,0,0,"[[False, 0, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 2, 0], [False, 3, 0]]","[[572, 250, 50, 50], [572, 700, 50, 50], [572, 800, 50, 50], [572, 400, 50, 50], [572, 200, 50, 50], [572, 300, 50, 50]]","[[822, 125, 922, 275], [822, 575, 922, 725], [822, 675, 922, 825], [822, 275, 922, 425], [822, 75, 922, 225], [822, 175, 922, 325]]","[[872, 200], [872, 650], [872, 750], [872, 350], [872, 150], [872, 250]]",[],0
P597Fg006_0_P598Fg001_0,P597Fg006_P598Fg001,592,246,0.4155405405405405,120,78,0.65,78,0.65,1,0.008333333333333333,0,0.0,P597Fg006,0,0,0,0,P598Fg001,0,0,0,0,"[[True, 1, 3], [True, 1, 3], [True, 1, 3], [True, 1, 2], [True, 1, 2], [True, 1, 2], [True, 1, 2], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 2, 5], [True, 2, 5], [True, 2, 4], [True, 2, 4], [True, 2, 4], [True, 2, 4], [True, 2, 4], [True, 2, 4], [True, 2, 3], [True, 2, 3], [True, 2, 3], [True, 2, 3], [True, 2, 3], [True, 2, 3], [True, 2, 3], [True, 2, 2], [True, 2, 2], [True, 2, 2], [True, 2, 2], [True, 2, 2], [True, 2, 2], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0]]","[[50, 400, 50, 50], [50, 400, 50, 300], [50, 400, 50, 250], [50, 400, 50, 150], [50, 400, 50, 400], [50, 400, 50, 950], [50, 400, 50, 200], [50, 400, 50, 350], [50, 400, 50, 550], [50, 400, 50, 100], [50, 400, 50, 500], [50, 400, 50, 450], [50, 700, 50, 250], [50, 700, 50, 150], [50, 700, 50, 450], [50, 700, 50, 850], [50, 700, 50, 200], [50, 700, 50, 1250], [50, 700, 50, 50], [50, 700, 50, 350], [50, 700, 50, 300], [50, 700, 50, 900], [50, 700, 50, 1100], [50, 700, 50, 950], [50, 700, 50, 400], [50, 700, 50, 500], [50, 700, 50, 1200], [50, 700, 50, 550], [50, 700, 50, 100], [50, 700, 50, 1150], [50, 600, 50, 350], [50, 600, 50, 1150], [50, 600, 50, 500], [50, 600, 50, 150], [50, 600, 50, 950], [50, 600, 50, 1200], [50, 600, 50, 850], [50, 600, 50, 400], [50, 600, 50, 450], [50, 600, 50, 300], [50, 600, 50, 1250], [50, 600, 50, 100], [50, 600, 50, 250], [50, 600, 50, 50], [50, 600, 50, 550], [50, 600, 50, 200], [50, 650, 50, 550], [50, 650, 50, 350], [50, 650, 50, 100], [50, 650, 50, 400], [50, 650, 50, 200], [50, 650, 50, 500], [50, 650, 50, 300], [50, 650, 50, 50], [50, 650, 50, 450], [50, 650, 50, 150], [50, 650, 50, 1200], [50, 650, 50, 950], [50, 650, 50, 850], [50, 650, 50, 250], [50, 350, 50, 150], [50, 350, 50, 50], [50, 350, 50, 400], [50, 350, 50, 250], [50, 350, 50, 200], [50, 350, 50, 350], [50, 350, 50, 300], [50, 350, 50, 950], [50, 350, 50, 450], [50, 350, 50, 500], [50, 350, 50, 550], [50, 300, 50, 250], [50, 300, 50, 400], [50, 300, 50, 300], [50, 300, 50, 200], [50, 300, 50, 450], [50, 300, 50, 150], [50, 300, 50, 950]]","[[300, 275, 400, 425], [300, 25, 400, 175], [300, 75, 400, 225], [300, 175, 400, 325], [300, -75, 400, 75], [300, -625, 400, -475], [300, 125, 400, 275], [300, -25, 400, 125], [300, -225, 400, -75], [300, 225, 400, 375], [300, -175, 400, -25], [300, -125, 400, 25], [300, 375, 400, 525], [300, 475, 400, 625], [300, 175, 400, 325], [300, -225, 400, -75], [300, 425, 400, 575], [300, -625, 400, -475], [300, 575, 400, 725], [300, 275, 400, 425], [300, 325, 400, 475], [300, -275, 400, -125], [300, -475, 400, -325], [300, -325, 400, -175], [300, 225, 400, 375], [300, 125, 400, 275], [300, -575, 400, -425], [300, 75, 400, 225], [300, 525, 400, 675], [300, -525, 400, -375], [300, 175, 400, 325], [300, -625, 400, -475], [300, 25, 400, 175], [300, 375, 400, 525], [300, -425, 400, -275], [300, -675, 400, -525], [300, -325, 400, -175], [300, 125, 400, 275], [300, 75, 400, 225], [300, 225, 400, 375], [300, -725, 400, -575], [300, 425, 400, 575], [300, 275, 400, 425], [300, 475, 400, 625], [300, -25, 400, 125], [300, 325, 400, 475], [300, 25, 400, 175], [300, 225, 400, 375], [300, 475, 400, 625], [300, 175, 400, 325], [300, 375, 400, 525], [300, 75, 400, 225], [300, 275, 400, 425], [300, 525, 400, 675], [300, 125, 400, 275], [300, 425, 400, 575], [300, -625, 400, -475], [300, -375, 400, -225], [300, -275, 400, -125], [300, 325, 400, 475], [300, 125, 400, 275], [300, 225, 400, 375], [300, -125, 400, 25], [300, 25, 400, 175], [300, 75, 400, 225], [300, -75, 400, 75], [300, -25, 400, 125], [300, -675, 400, -525], [300, -175, 400, -25], [300, -225, 400, -75], [300, -275, 400, -125], [300, -25, 400, 125], [300, -175, 400, -25], [300, -75, 400, 75], [300, 25, 400, 175], [300, -225, 400, -75], [300, 75, 400, 225], [300, -725, 400, -575]]","[[350, 350], [350, 100], [350, 150], [350, 250], [350, 0], [350, -550], [350, 200], [350, 50], [350, -150], [350, 300], [350, -100], [350, -50], [350, 450], [350, 550], [350, 250], [350, -150], [350, 500], [350, -550], [350, 650], [350, 350], [350, 400], [350, -200], [350, -400], [350, -250], [350, 300], [350, 200], [350, -500], [350, 150], [350, 600], [350, -450], [350, 250], [350, -550], [350, 100], [350, 450], [350, -350], [350, -600], [350, -250], [350, 200], [350, 150], [350, 300], [350, -650], [350, 500], [350, 350], [350, 550], [350, 50], [350, 400], [350, 100], [350, 300], [350, 550], [350, 250], [350, 450], [350, 150], [350, 350], [350, 600], [350, 200], [350, 500], [350, -550], [350, -300], [350, -200], [350, 400], [350, 200], [350, 300], [350, -50], [350, 100], [350, 150], [350, 0], [350, 50], [350, -600], [350, -100], [350, -150], [350, -200], [350, 50], [350, -100], [350, 0], [350, 100], [350, -150], [350, 150], [350, -650]]",[],0
P597Fg006_1_P598Fg033_0,P597Fg006_P598Fg033,240,19,0.07916666666666666,80,7,0.0875,7,0.0875,2,0.025,0,0.0,P597Fg006,0,0,0,0,P598Fg033,0,0,0,0,"[[False, 0, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 2, 0], [False, 3, 0]]","[[572, 250, 50, 0], [572, 700, 50, 0], [572, 800, 50, 0], [572, 400, 50, 0], [572, 200, 50, 0], [572, 300, 50, 0], [572, 300, 50, 150]]","[[822, 175, 922, 325], [822, 625, 922, 775], [822, 725, 922, 875], [822, 325, 922, 475], [822, 125, 922, 275], [822, 225, 922, 375], [822, 75, 922, 225]]","[[872, 250], [872, 700], [872, 800], [872, 400], [872, 200], [872, 300], [872, 150]]",[],0
P597Fg006_0_P598Fg021_0,P597Fg006_P598Fg021,255,39,0.15294117647058825,45,10,0.2222222222222222,10,0.2222222222222222,1,0.022222222222222223,0,0.0,P597Fg006,0,0,0,0,P598Fg021,0,0,0,0,"[[True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1]]","[[50, 400, 50, 400], [50, 400, 50, 350], [50, 700, 50, 350], [50, 700, 50, 400], [50, 600, 50, 350], [50, 600, 50, 250], [50, 600, 50, 400], [50, 600, 50, 300], [50, 650, 50, 400], [50, 350, 50, 400]]","[[300, -75, 400, 75], [300, -25, 400, 125], [300, 275, 400, 425], [300, 225, 400, 375], [300, 175, 400, 325], [300, 275, 400, 425], [300, 125, 400, 275], [300, 225, 400, 375], [300, 175, 400, 325], [300, -125, 400, 25]]","[[350, 0], [350, 50], [350, 350], [350, 300], [350, 250], [350, 350], [350, 200], [350, 300], [350, 250], [350, -50]]",[],0
P597Fg006_1_P597Fg026_1,P597Fg006_P597Fg026,240,24,0.1,80,2,0.025,2,0.025,1,0.0125,0,0.0,P597Fg006,0,0,0,0,P597Fg026,0,0,0,0,"[[True, 1, 1], [True, 1, 0]]","[[572, 300, 667, 100], [572, 300, 667, 250]]","[[822, 125, 922, 275], [822, -25, 922, 125]]","[[872, 200], [872, 50]]",[],0
P597Fg006_1_P598Fg004_1,P597Fg006_P598Fg004,300,41,0.13666666666666666,70,1,0.014285714285714285,1,0.014285714285714285,0,0.0,0,0.0,P597Fg006,0,0,0,0,P598Fg004,0,0,0,0,"[[True, 1, 1]]","[[572, 300, 838, 300]]","[[822, -75, 922, 75]]","[[872, 0]]",[],0
P597Fg006_0_P597Fg030_0,P597Fg006_P597Fg030,120,37,0.30833333333333335,16,10,0.625,10,0.625,1,0.0625,0,0.0,P597Fg006,0,0,0,0,P597Fg030,0,0,0,0,"[[True, 1, 0], [True, 1, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0]]","[[50, 400, 50, 150], [50, 400, 50, 100], [50, 700, 50, 100], [50, 700, 50, 50], [50, 700, 50, 150], [50, 700, 50, 200], [50, 600, 50, 150], [50, 600, 50, 100], [50, 650, 50, 150], [50, 650, 50, 100]]","[[300, 175, 400, 325], [300, 225, 400, 375], [300, 525, 400, 675], [300, 575, 400, 725], [300, 475, 400, 625], [300, 425, 400, 575], [300, 375, 400, 525], [300, 425, 400, 575], [300, 425, 400, 575], [300, 475, 400, 625]]","[[350, 250], [350, 300], [350, 600], [350, 650], [350, 550], [350, 500], [350, 450], [350, 500], [350, 500], [350, 550]]",[],0
P597Fg006_0_P597Fg055_0,P597Fg006_P597Fg055,105,40,0.38095238095238093,12,8,0.6666666666666666,8,0.6666666666666666,1,0.08333333333333333,0,0.0,P597Fg006,0,0,0,0,P597Fg055,0,0,0,0,"[[True, 1, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0]]","[[50, 400, 50, 50], [50, 700, 50, 50], [50, 700, 50, 100], [50, 700, 50, 150], [50, 600, 50, 150], [50, 600, 50, 50], [50, 650, 50, 50], [50, 650, 50, 150]]","[[300, 275, 400, 425], [300, 575, 400, 725], [300, 525, 400, 675], [300, 475, 400, 625], [300, 375, 400, 525], [300, 475, 400, 625], [300, 525, 400, 675], [300, 425, 400, 575]]","[[350, 350], [350, 650], [350, 600], [350, 550], [350, 450], [350, 550], [350, 600], [350, 500]]",[],0
P597Fg006_0_P597Fg013_1,P597Fg006_P597Fg013,480,106,0.22083333333333333,64,14,0.21875,14,0.21875,1,0.015625,0,0.0,P597Fg006,0,0,0,0,P597Fg013,0,0,0,0,"[[False, 1, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 2], [False, 2, 2]]","[[50, 400, 366, 50], [50, 700, 366, 50], [50, 700, 366, 200], [50, 700, 366, 300], [50, 700, 366, 350], [50, 700, 366, 650], [50, 600, 366, 50], [50, 600, 366, 550], [50, 600, 366, 200], [50, 600, 366, 300], [50, 600, 366, 350], [50, 650, 366, 300], [50, 650, 366, 200], [50, 650, 366, 50]]","[[300, 275, 400, 425], [300, 575, 400, 725], [300, 425, 400, 575], [300, 325, 400, 475], [300, 275, 400, 425], [300, -25, 400, 125], [300, 475, 400, 625], [300, -25, 400, 125], [300, 325, 400, 475], [300, 225, 400, 375], [300, 175, 400, 325], [300, 275, 400, 425], [300, 375, 400, 525], [300, 525, 400, 675]]","[[350, 350], [350, 650], [350, 500], [350, 400], [350, 350], [350, 50], [350, 550], [350, 50], [350, 400], [350, 300], [350, 250], [350, 350], [350, 450], [350, 600]]",[],0
P597Fg006_1_P598Fg017_0,P597Fg006_P598Fg017,180,17,0.09444444444444444,60,9,0.15,9,0.15,1,0.016666666666666666,0,0.0,P597Fg006,0,0,0,0,P598Fg017,0,0,0,0,"[[False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 1]]","[[572, 250, 50, 50], [572, 250, 50, 100], [572, 400, 50, 100], [572, 400, 50, 50], [572, 300, 50, 250], [572, 300, 50, 200], [572, 300, 50, 0], [572, 300, 50, 50], [572, 300, 50, 100]]","[[822, 125, 922, 275], [822, 75, 922, 225], [822, 225, 922, 375], [822, 275, 922, 425], [822, -25, 922, 125], [822, 25, 922, 175], [822, 225, 922, 375], [822, 175, 922, 325], [822, 125, 922, 275]]","[[872, 200], [872, 150], [872, 300], [872, 350], [872, 50], [872, 100], [872, 300], [872, 250], [872, 200]]",[],0
P597Fg006_0_P598Fg017_1,P597Fg006_P598Fg017,180,17,0.09444444444444444,18,1,0.05555555555555555,0,0.0,0,0.0,0,0.0,P597Fg006,0,0,0,0,P598Fg017,0,0,0,0,"[[False, 2, 0]]","[[50, 600, 610, 50]]","[[300, 475, 400, 625]]","[[350, 550]]",[],0
P597Fg006_1_P597Fg012_0,P597Fg006_P597Fg012,165,26,0.15757575757575756,60,17,0.2833333333333333,17,0.2833333333333333,1,0.016666666666666666,0,0.0,P597Fg006,0,0,0,0,P597Fg012,0,0,0,0,"[[False, 0, 0], [False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 1], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 3, 0]]","[[572, 750, 50, 200], [572, 250, 50, 0], [572, 250, 50, 200], [572, 700, 50, 200], [572, 400, 50, 250], [572, 400, 50, 200], [572, 400, 50, 150], [572, 200, 50, 200], [572, 200, 50, 250], [572, 200, 50, 50], [572, 500, 50, 200], [572, 650, 50, 200], [572, 300, 50, 0], [572, 300, 50, 50], [572, 300, 50, 100], [572, 300, 50, 200], [572, 300, 50, 150]]","[[822, 475, 922, 625], [822, 175, 922, 325], [822, -25, 922, 125], [822, 425, 922, 575], [822, 75, 922, 225], [822, 125, 922, 275], [822, 175, 922, 325], [822, -75, 922, 75], [822, -125, 922, 25], [822, 75, 922, 225], [822, 225, 922, 375], [822, 375, 922, 525], [822, 225, 922, 375], [822, 175, 922, 325], [822, 125, 922, 275], [822, 25, 922, 175], [822, 75, 922, 225]]","[[872, 550], [872, 250], [872, 50], [872, 500], [872, 150], [872, 200], [872, 250], [872, 0], [872, -50], [872, 150], [872, 300], [872, 450], [872, 300], [872, 250], [872, 200], [872, 100], [872, 150]]",[],0
P597Fg006_1_P597Fg056_0,P597Fg006_P597Fg056,60,7,0.11666666666666667,20,4,0.2,4,0.2,1,0.05,0,0.0,P597Fg006,0,0,0,0,P597Fg056,0,0,0,0,"[[False, 0, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0]]","[[572, 250, 50, 50], [572, 400, 50, 50], [572, 200, 50, 50], [572, 300, 50, 50]]","[[822, 125, 922, 275], [822, 275, 922, 425], [822, 75, 922, 225], [822, 175, 922, 325]]","[[872, 200], [872, 350], [872, 150], [872, 250]]",[],0
P597Fg006_1_P597Fg011_0,P597Fg006_P597Fg011,135,11,0.08148148148148149,60,8,0.13333333333333333,8,0.13333333333333333,1,0.016666666666666666,0,0.0,P597Fg006,0,0,0,0,P597Fg011,0,0,0,0,"[[False, 0, 1], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 1, 1]]","[[572, 250, 50, 150], [572, 250, 50, 250], [572, 400, 50, 250], [572, 400, 50, 200], [572, 200, 50, 250], [572, 300, 50, 250], [572, 300, 50, 0], [572, 300, 50, 150]]","[[822, 25, 922, 175], [822, -75, 922, 75], [822, 75, 922, 225], [822, 125, 922, 275], [822, -125, 922, 25], [822, -25, 922, 125], [822, 225, 922, 375], [822, 75, 922, 225]]","[[872, 100], [872, 0], [872, 150], [872, 200], [872, -50], [872, 50], [872, 300], [872, 150]]",[],0
P597Fg006_1_P597Fg018_1,P597Fg006_P597Fg018,180,86,0.4777777777777778,100,53,0.53,53,0.53,2,0.02,3,0.03,P597Fg006,0,0,0,0,P597Fg018,0,0,0,0,"[[True, 0, 1], [True, 0, 1], [True, 0, 1], [True, 0, 1], [True, 0, 1], [True, 0, 0], [True, 0, 0], [True, 0, 0], [True, 0, 0], [True, 0, 0], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 3, 0], [True, 3, 0], [True, 3, 0]]","[[572, 750, 568, 400], [572, 750, 568, 350], [572, 750, 568, 450], [572, 750, 568, 300], [572, 750, 568, 200], [572, 250, 568, 50], [572, 250, 568, 200], [572, 250, 568, 450], [572, 250, 568, 100], [572, 250, 568, 400], [572, 250, 568, 350], [572, 250, 568, 300], [572, 700, 568, 200], [572, 700, 568, 400], [572, 100, 568, 200], [572, 800, 568, 400], [572, 800, 568, 100], [572, 800, 568, 300], [572, 800, 568, 200], [572, 400, 568, 450], [572, 400, 568, 400], [572, 400, 568, 50], [572, 400, 568, 300], [572, 400, 568, 200], [572, 400, 568, 250], [572, 400, 568, 350], [572, 400, 568, 150], [572, 400, 568, 100], [572, 200, 568, 200], [572, 200, 568, 100], [572, 200, 568, 250], [572, 200, 568, 350], [572, 200, 568, 450], [572, 200, 568, 400], [572, 200, 568, 150], [572, 200, 568, 300], [572, 200, 568, 50], [572, 500, 568, 200], [572, 500, 568, 350], [572, 500, 568, 400], [572, 500, 568, 450], [572, 650, 568, 400], [572, 650, 568, 450], [572, 650, 568, 350], [572, 650, 568, 200], [572, 300, 568, 100], [572, 300, 568, 150], [572, 300, 568, 50], [572, 300, 568, 400], [572, 300, 568, 450], [572, 300, 568, 200], [572, 300, 568, 300], [572, 300, 568, 350]]","[[822, 275, 922, 425], [822, 325, 922, 475], [822, 225, 922, 375], [822, 375, 922, 525], [822, 475, 922, 625], [822, 125, 922, 275], [822, -25, 922, 125], [822, -275, 922, -125], [822, 75, 922, 225], [822, -225, 922, -75], [822, -175, 922, -25], [822, -125, 922, 25], [822, 425, 922, 575], [822, 225, 922, 375], [822, -175, 922, -25], [822, 325, 922, 475], [822, 625, 922, 775], [822, 425, 922, 575], [822, 525, 922, 675], [822, -125, 922, 25], [822, -75, 922, 75], [822, 275, 922, 425], [822, 25, 922, 175], [822, 125, 922, 275], [822, 75, 922, 225], [822, -25, 922, 125], [822, 175, 922, 325], [822, 225, 922, 375], [822, -75, 922, 75], [822, 25, 922, 175], [822, -125, 922, 25], [822, -225, 922, -75], [822, -325, 922, -175], [822, -275, 922, -125], [822, -25, 922, 125], [822, -175, 922, -25], [822, 75, 922, 225], [822, 225, 922, 375], [822, 75, 922, 225], [822, 25, 922, 175], [822, -25, 922, 125], [822, 175, 922, 325], [822, 125, 922, 275], [822, 225, 922, 375], [822, 375, 922, 525], [822, 125, 922, 275], [822, 75, 922, 225], [822, 175, 922, 325], [822, -175, 922, -25], [822, -225, 922, -75], [822, 25, 922, 175], [822, -75, 922, 75], [822, -125, 922, 25]]","[[872, 350], [872, 400], [872, 300], [872, 450], [872, 550], [872, 200], [872, 50], [872, -200], [872, 150], [872, -150], [872, -100], [872, -50], [872, 500], [872, 300], [872, -100], [872, 400], [872, 700], [872, 500], [872, 600], [872, -50], [872, 0], [872, 350], [872, 100], [872, 200], [872, 150], [872, 50], [872, 250], [872, 300], [872, 0], [872, 100], [872, -50], [872, -150], [872, -250], [872, -200], [872, 50], [872, -100], [872, 150], [872, 300], [872, 150], [872, 100], [872, 50], [872, 250], [872, 200], [872, 300], [872, 450], [872, 200], [872, 150], [872, 250], [872, -100], [872, -150], [872, 100], [872, 0], [872, -50]]",[],0
