fragmanetAndSide,fragment,fragmentTotal,fragmentVote,devideVoteByTotal,fragmentAndSideTotal,fragmentAndSideVote,devideSideVoteBySideTotal,fragmentAndSideTrendVote,devideSideTrendVoteBySideTotal,fragmentAndSideTrendVoteStrict,devideSideTrendVoteStrictBySideTotal,fragmentAndSideTrendVoteSync,devideSideTrendVoteSyncBySideTotal,firstFileName,firstCroppedWidth,firstOffsetX,firstOffsetY,firstHorizontalFlip,secondFileName,secondCroppedWidth,secondOffsetX,secondOffsetY,secondHorizontalFlip,fragmentAndSideTrend,fragmentAndSideCubes,fragmentAndSideDrawRect,fragmentAndSideMatchPoint,origCoordinates,class
PX303Fg006_6X3_4X0_0_PX303Fg006_6X3_5X0_0,PX303Fg006_6X3_4X0_PX303Fg006_6X3_5X0,223,105,0.47085201793721976,50,16,0.32,15,0.3,29,0.58,14,0.28,PX303Fg006_6X3_4X0,0,0,0,0,PX303Fg006_6X3_5X0,0,0,0,0,"[[True, 0, 1], [True, 0, 1], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 3, 0], [True, 3, 0], [True, 4, 1], [True, 4, 1], [True, 4, 1], [True, 4, 1], [True, 4, 1], [True, 4, 0], [True, 4, 0], [True, 4, 0]]","[[50, 950, 50, 0], [50, 50, 50, 250], [50, 1150, 50, 250], [50, 900, 50, 250], [50, 1100, 50, 250], [50, 1200, 50, 250], [50, 1100, 50, 0], [50, 0, 50, 250], [50, 1050, 50, 250], [50, 1000, 50, 0], [50, 950, 50, 250], [50, 1150, 50, 0], [50, 800, 50, 250], [50, 850, 50, 250], [50, 1000, 50, 250], [50, 900, 50, 0]]","[[300, 875, 400, 1025], [300, -275, 400, -125], [300, 825, 400, 975], [300, 575, 400, 725], [300, 775, 400, 925], [300, 875, 400, 1025], [300, 1025, 400, 1175], [300, -325, 400, -175], [300, 725, 400, 875], [300, 925, 400, 1075], [300, 625, 400, 775], [300, 1075, 400, 1225], [300, 475, 400, 625], [300, 525, 400, 675], [300, 675, 400, 825], [300, 825, 400, 975]]","[[350, 950], [350, -200], [350, 900], [350, 650], [350, 850], [350, 950], [350, 1100], [350, -250], [350, 800], [350, 1000], [350, 700], [350, 1150], [350, 550], [350, 600], [350, 750], [350, 900]]",[],0
PX303Fg006_7X2_2X1_0_PX303Fg006_7X2_3X0_0,PX303Fg006_7X2_2X1_PX303Fg006_7X2_3X0,276,103,0.37318840579710144,72,39,0.5416666666666666,38,0.5277777777777778,76,1.0555555555555556,38,0.5277777777777778,PX303Fg006_7X2_2X1,0,0,0,0,PX303Fg006_7X2_3X0,0,0,0,0,"[[True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 0], [True, 1, 0], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 2, 0], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 3, 0], [True, 3, 0], [True, 3, 0], [True, 3, 0], [True, 3, 0], [True, 4, 1], [True, 4, 1], [True, 4, 1], [True, 4, 1], [True, 4, 1], [True, 4, 0], [True, 4, 0], [True, 4, 0], [True, 4, 0], [True, 4, 0], [True, 5, 1], [True, 7, 1], [True, 7, 1], [True, 7, 1]]","[[50, 1800, 50, 250], [50, 1150, 50, 0], [50, 1200, 50, 0], [50, 700, 50, 0], [50, 1000, 50, 0], [50, 800, 50, 250], [50, 650, 50, 0], [50, 450, 50, 250], [50, 350, 50, 250], [50, 600, 50, 0], [50, 700, 50, 250], [50, 750, 50, 0], [50, 1050, 50, 250], [50, 600, 50, 250], [50, 500, 50, 250], [50, 400, 50, 0], [50, 1750, 50, 250], [50, 1150, 50, 250], [50, 1200, 50, 250], [50, 1000, 50, 250], [50, 1100, 50, 250], [50, 800, 50, 0], [50, 1050, 50, 0], [50, 1850, 50, 250], [50, 750, 50, 250], [50, 550, 50, 0], [50, 850, 50, 250], [50, 950, 50, 250], [50, 1250, 50, 250], [50, 950, 50, 0], [50, 450, 50, 0], [50, 650, 50, 250], [50, 1100, 50, 0], [50, 900, 50, 250], [50, 500, 50, 0], [50, 550, 50, 250], [50, 850, 50, 0], [50, 400, 50, 250], [50, 900, 50, 0]]","[[300, 1475, 400, 1625], [300, 1075, 400, 1225], [300, 1125, 400, 1275], [300, 625, 400, 775], [300, 925, 400, 1075], [300, 475, 400, 625], [300, 575, 400, 725], [300, 125, 400, 275], [300, 25, 400, 175], [300, 525, 400, 675], [300, 375, 400, 525], [300, 675, 400, 825], [300, 725, 400, 875], [300, 275, 400, 425], [300, 175, 400, 325], [300, 325, 400, 475], [300, 1425, 400, 1575], [300, 825, 400, 975], [300, 875, 400, 1025], [300, 675, 400, 825], [300, 775, 400, 925], [300, 725, 400, 875], [300, 975, 400, 1125], [300, 1525, 400, 1675], [300, 425, 400, 575], [300, 475, 400, 625], [300, 525, 400, 675], [300, 625, 400, 775], [300, 925, 400, 1075], [300, 875, 400, 1025], [300, 375, 400, 525], [300, 325, 400, 475], [300, 1025, 400, 1175], [300, 575, 400, 725], [300, 425, 400, 575], [300, 225, 400, 375], [300, 775, 400, 925], [300, 75, 400, 225], [300, 825, 400, 975]]","[[350, 1550], [350, 1150], [350, 1200], [350, 700], [350, 1000], [350, 550], [350, 650], [350, 200], [350, 100], [350, 600], [350, 450], [350, 750], [350, 800], [350, 350], [350, 250], [350, 400], [350, 1500], [350, 900], [350, 950], [350, 750], [350, 850], [350, 800], [350, 1050], [350, 1600], [350, 500], [350, 550], [350, 600], [350, 700], [350, 1000], [350, 950], [350, 450], [350, 400], [350, 1100], [350, 650], [350, 500], [350, 300], [350, 850], [350, 150], [350, 900]]",[],0
PX303Fg006_5X3_0X2_0_PX303Fg006_5X3_2X0_1,PX303Fg006_5X3_0X2_PX303Fg006_5X3_2X0,192,111,0.578125,48,1,0.020833333333333332,1,0.020833333333333332,0,0.0,0,0.0,PX303Fg006_5X3_0X2,0,0,0,0,PX303Fg006_5X3_2X0,0,0,0,0,"[[False, 1, 0]]","[[50, 250, 959, 0]]","[[300, 175, 400, 325]]","[[350, 250]]",[],0
PX303Fg006_3X3_0X0_1_PX303Fg006_3X3_2X2_0,PX303Fg006_3X3_0X0_PX303Fg006_3X3_2X2,212,46,0.2169811320754717,54,13,0.24074074074074073,13,0.24074074074074073,0,0.0,0,0.0,PX303Fg006_3X3_0X0,0,0,0,0,PX303Fg006_3X3_2X2,0,0,0,0,"[[False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1]]","[[1659, 300, 50, 250], [1659, 50, 50, 250], [1659, 500, 50, 250], [1659, 600, 50, 250], [1659, 100, 50, 250], [1659, 150, 50, 250], [1659, 200, 50, 250], [1659, 650, 50, 250], [1659, 400, 50, 250], [1659, 550, 50, 250], [1659, 0, 50, 250], [1659, 450, 50, 250], [1659, 350, 50, 250]]","[[1909, -25, 2009, 125], [1909, -275, 2009, -125], [1909, 175, 2009, 325], [1909, 275, 2009, 425], [1909, -225, 2009, -75], [1909, -175, 2009, -25], [1909, -125, 2009, 25], [1909, 325, 2009, 475], [1909, 75, 2009, 225], [1909, 225, 2009, 375], [1909, -325, 2009, -175], [1909, 125, 2009, 275], [1909, 25, 2009, 175]]","[[1959, 50], [1959, -200], [1959, 250], [1959, 350], [1959, -150], [1959, -100], [1959, -50], [1959, 400], [1959, 150], [1959, 300], [1959, -250], [1959, 200], [1959, 100]]",[],0
PX303Fg006_5X3_1X1_1_PX303Fg006_5X3_2X0_0,PX303Fg006_5X3_1X1_PX303Fg006_5X3_2X0,132,65,0.49242424242424243,28,28,1.0,27,0.9642857142857143,12,0.42857142857142855,6,0.21428571428571427,PX303Fg006_5X3_1X1,0,0,0,0,PX303Fg006_5X3_2X0,0,0,0,0,"[[False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 2, 0], [False, 2, 1], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 1], [False, 4, 1], [False, 4, 1]]","[[1023, 100, 50, 0], [1023, 150, 50, 0], [1023, 350, 50, 0], [1023, 450, 50, 250], [1023, 100, 50, 250], [1023, 500, 50, 250], [1023, 300, 50, 250], [1023, 1100, 50, 0], [1023, 250, 50, 0], [1023, 50, 50, 0], [1023, 300, 50, 0], [1023, 200, 50, 0], [1023, 0, 50, 250], [1023, 1150, 50, 250], [1023, 1200, 50, 250], [1023, 400, 50, 0], [1023, 150, 50, 250], [1023, 1100, 50, 250], [1023, 50, 50, 250], [1023, 350, 50, 250], [1023, 400, 50, 250], [1023, 0, 50, 0], [1023, 250, 50, 250], [1023, 450, 50, 0], [1023, 1200, 50, 0], [1023, 500, 50, 0], [1023, 1150, 50, 0], [1023, 200, 50, 250]]","[[1273, 25, 1373, 175], [1273, 75, 1373, 225], [1273, 275, 1373, 425], [1273, 125, 1373, 275], [1273, -225, 1373, -75], [1273, 175, 1373, 325], [1273, -25, 1373, 125], [1273, 1025, 1373, 1175], [1273, 175, 1373, 325], [1273, -25, 1373, 125], [1273, 225, 1373, 375], [1273, 125, 1373, 275], [1273, -325, 1373, -175], [1273, 825, 1373, 975], [1273, 875, 1373, 1025], [1273, 325, 1373, 475], [1273, -175, 1373, -25], [1273, 775, 1373, 925], [1273, -275, 1373, -125], [1273, 25, 1373, 175], [1273, 75, 1373, 225], [1273, -75, 1373, 75], [1273, -75, 1373, 75], [1273, 375, 1373, 525], [1273, 1125, 1373, 1275], [1273, 425, 1373, 575], [1273, 1075, 1373, 1225], [1273, -125, 1373, 25]]","[[1323, 100], [1323, 150], [1323, 350], [1323, 200], [1323, -150], [1323, 250], [1323, 50], [1323, 1100], [1323, 250], [1323, 50], [1323, 300], [1323, 200], [1323, -250], [1323, 900], [1323, 950], [1323, 400], [1323, -100], [1323, 850], [1323, -200], [1323, 100], [1323, 150], [1323, 0], [1323, 0], [1323, 450], [1323, 1200], [1323, 500], [1323, 1150], [1323, -50]]",[],0
PX303Fg006_7X3_5X0_0_PX303Fg006_7X3_6X2_1,PX303Fg006_7X3_5X0_PX303Fg006_7X3_6X2,180,34,0.18888888888888888,40,0,0.0,0,0.0,0,0.0,0,0.0,PX303Fg006_7X3_5X0,0,0,0,0,PX303Fg006_7X3_6X2,0,0,0,0,[],[],[],[],[],0
PX303Fg006_7X3_2X1_1_PX303Fg006_7X3_4X2_0,PX303Fg006_7X3_2X1_PX303Fg006_7X3_4X2,156,30,0.19230769230769232,38,15,0.39473684210526316,15,0.39473684210526316,16,0.42105263157894735,8,0.21052631578947367,PX303Fg006_7X3_2X1,0,0,0,0,PX303Fg006_7X3_4X2,0,0,0,0,"[[False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1]]","[[578, 500, 50, 250], [578, 150, 50, 250], [578, 50, 50, 250], [578, 600, 50, 250], [578, 350, 50, 250], [578, 300, 50, 250], [578, 650, 50, 250], [578, 0, 50, 250], [578, 550, 50, 250], [578, 100, 50, 250], [578, 450, 50, 250], [578, 350, 50, 0], [578, 250, 50, 250], [578, 400, 50, 250], [578, 200, 50, 250]]","[[828, 175, 928, 325], [828, -175, 928, -25], [828, -275, 928, -125], [828, 275, 928, 425], [828, 25, 928, 175], [828, -25, 928, 125], [828, 325, 928, 475], [828, -325, 928, -175], [828, 225, 928, 375], [828, -225, 928, -75], [828, 125, 928, 275], [828, 275, 928, 425], [828, -75, 928, 75], [828, 75, 928, 225], [828, -125, 928, 25]]","[[878, 250], [878, -100], [878, -200], [878, 350], [878, 100], [878, 50], [878, 400], [878, -250], [878, 300], [878, -150], [878, 200], [878, 350], [878, 0], [878, 150], [878, -50]]",[],0
PX303Fg006_6X3_0X0_0_PX303Fg006_6X3_4X0_0,PX303Fg006_6X3_0X0_PX303Fg006_6X3_4X0,184,73,0.3967391304347826,48,36,0.75,36,0.75,68,1.4166666666666667,33,0.6875,PX303Fg006_6X3_0X0,0,0,0,0,PX303Fg006_6X3_4X0,0,0,0,0,"[[True, 0, 1], [True, 0, 1], [True, 0, 1], [True, 0, 0], [True, 0, 0], [True, 0, 0], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 0], [True, 1, 0], [True, 1, 0], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 1], [True, 2, 0], [True, 2, 0], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 3, 1], [True, 3, 0], [True, 3, 0], [True, 3, 0], [True, 3, 0], [True, 4, 1], [True, 4, 1], [True, 4, 1], [True, 4, 1], [True, 4, 1], [True, 4, 0], [True, 4, 0], [True, 4, 0], [True, 4, 0], [True, 4, 0]]","[[50, 1200, 50, 250], [50, 300, 50, 0], [50, 600, 50, 250], [50, 100, 50, 250], [50, 800, 50, 250], [50, 1150, 50, 0], [50, 150, 50, 0], [50, 900, 50, 0], [50, 150, 50, 250], [50, 700, 50, 0], [50, 50, 50, 250], [50, 1200, 50, 0], [50, 650, 50, 0], [50, 500, 50, 250], [50, 250, 50, 250], [50, 1000, 50, 250], [50, 950, 50, 0], [50, 1000, 50, 0], [50, 100, 50, 0], [50, 300, 50, 250], [50, 950, 50, 250], [50, 650, 50, 250], [50, 750, 50, 0], [50, 850, 50, 0], [50, 50, 50, 0], [50, 250, 50, 0], [50, 850, 50, 250], [50, 350, 50, 0], [50, 1100, 50, 0], [50, 900, 50, 250], [50, 700, 50, 250], [50, 1050, 50, 0], [50, 1150, 50, 250], [50, 350, 50, 250], [50, 1050, 50, 250], [50, 1100, 50, 250]]","[[300, 875, 400, 1025], [300, 225, 400, 375], [300, 275, 400, 425], [300, -225, 400, -75], [300, 475, 400, 625], [300, 1075, 400, 1225], [300, 75, 400, 225], [300, 825, 400, 975], [300, -175, 400, -25], [300, 625, 400, 775], [300, -275, 400, -125], [300, 1125, 400, 1275], [300, 575, 400, 725], [300, 175, 400, 325], [300, -75, 400, 75], [300, 675, 400, 825], [300, 875, 400, 1025], [300, 925, 400, 1075], [300, 25, 400, 175], [300, -25, 400, 125], [300, 625, 400, 775], [300, 325, 400, 475], [300, 675, 400, 825], [300, 775, 400, 925], [300, -25, 400, 125], [300, 175, 400, 325], [300, 525, 400, 675], [300, 275, 400, 425], [300, 1025, 400, 1175], [300, 575, 400, 725], [300, 375, 400, 525], [300, 975, 400, 1125], [300, 825, 400, 975], [300, 25, 400, 175], [300, 725, 400, 875], [300, 775, 400, 925]]","[[350, 950], [350, 300], [350, 350], [350, -150], [350, 550], [350, 1150], [350, 150], [350, 900], [350, -100], [350, 700], [350, -200], [350, 1200], [350, 650], [350, 250], [350, 0], [350, 750], [350, 950], [350, 1000], [350, 100], [350, 50], [350, 700], [350, 400], [350, 750], [350, 850], [350, 50], [350, 250], [350, 600], [350, 350], [350, 1100], [350, 650], [350, 450], [350, 1050], [350, 900], [350, 100], [350, 800], [350, 850]]",[],0
PX303Fg006_6X2_1X1_1_PX303Fg006_6X2_4X0_0,PX303Fg006_6X2_1X1_PX303Fg006_6X2_4X0,268,104,0.3880597014925373,70,69,0.9857142857142858,69,0.9857142857142858,98,1.4,49,0.7,PX303Fg006_6X2_1X1,0,0,0,0,PX303Fg006_6X2_4X0,0,0,0,0,"[[False, 0, 0], [False, 0, 0], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 1, 0], [False, 1, 0], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 1], [False, 3, 1], [False, 3, 1], [False, 3, 1], [False, 3, 1], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 1], [False, 4, 1], [False, 4, 1], [False, 4, 1], [False, 4, 1], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 1], [False, 5, 1], [False, 5, 1], [False, 5, 1], [False, 5, 1], [False, 6, 0], [False, 6, 0], [False, 6, 0], [False, 6, 0], [False, 6, 0], [False, 6, 1], [False, 6, 1], [False, 6, 1], [False, 6, 1], [False, 6, 1], [False, 7, 0], [False, 7, 0], [False, 7, 0], [False, 7, 0], [False, 7, 1], [False, 7, 1], [False, 7, 1], [False, 7, 1]]","[[931, 1300, 50, 0], [931, 550, 50, 250], [931, 1450, 50, 0], [931, 1200, 50, 250], [931, 1000, 50, 0], [931, 700, 50, 0], [931, 1800, 50, 0], [931, 1850, 50, 250], [931, 1450, 50, 250], [931, 1650, 50, 250], [931, 900, 50, 0], [931, 950, 50, 0], [931, 850, 50, 250], [931, 1150, 50, 250], [931, 850, 50, 0], [931, 1750, 50, 0], [931, 1500, 50, 0], [931, 1350, 50, 0], [931, 50, 50, 250], [931, 1750, 50, 250], [931, 0, 50, 0], [931, 700, 50, 250], [931, 100, 50, 250], [931, 1700, 50, 0], [931, 1500, 50, 250], [931, 50, 50, 0], [931, 1200, 50, 0], [931, 600, 50, 0], [931, 350, 50, 0], [931, 500, 50, 250], [931, 600, 50, 250], [931, 1550, 50, 250], [931, 750, 50, 250], [931, 450, 50, 250], [931, 500, 50, 0], [931, 800, 50, 250], [931, 1650, 50, 0], [931, 1050, 50, 0], [931, 1600, 50, 0], [931, 1600, 50, 250], [931, 0, 50, 250], [931, 750, 50, 0], [931, 550, 50, 0], [931, 1050, 50, 250], [931, 950, 50, 250], [931, 1100, 50, 250], [931, 900, 50, 250], [931, 1900, 50, 0], [931, 1850, 50, 0], [931, 1250, 50, 250], [931, 1400, 50, 0], [931, 1300, 50, 250], [931, 450, 50, 0], [931, 1800, 50, 250], [931, 1000, 50, 250], [931, 650, 50, 250], [931, 1250, 50, 0], [931, 1150, 50, 0], [931, 350, 50, 250], [931, 800, 50, 0], [931, 400, 50, 0], [931, 650, 50, 0], [931, 400, 50, 250], [931, 1700, 50, 250], [931, 1900, 50, 250], [931, 1400, 50, 250], [931, 1100, 50, 0], [931, 1550, 50, 0], [931, 1350, 50, 250]]","[[1181, 1225, 1281, 1375], [1181, 225, 1281, 375], [1181, 1375, 1281, 1525], [1181, 875, 1281, 1025], [1181, 925, 1281, 1075], [1181, 625, 1281, 775], [1181, 1725, 1281, 1875], [1181, 1525, 1281, 1675], [1181, 1125, 1281, 1275], [1181, 1325, 1281, 1475], [1181, 825, 1281, 975], [1181, 875, 1281, 1025], [1181, 525, 1281, 675], [1181, 825, 1281, 975], [1181, 775, 1281, 925], [1181, 1675, 1281, 1825], [1181, 1425, 1281, 1575], [1181, 1275, 1281, 1425], [1181, -275, 1281, -125], [1181, 1425, 1281, 1575], [1181, -75, 1281, 75], [1181, 375, 1281, 525], [1181, -225, 1281, -75], [1181, 1625, 1281, 1775], [1181, 1175, 1281, 1325], [1181, -25, 1281, 125], [1181, 1125, 1281, 1275], [1181, 525, 1281, 675], [1181, 275, 1281, 425], [1181, 175, 1281, 325], [1181, 275, 1281, 425], [1181, 1225, 1281, 1375], [1181, 425, 1281, 575], [1181, 125, 1281, 275], [1181, 425, 1281, 575], [1181, 475, 1281, 625], [1181, 1575, 1281, 1725], [1181, 975, 1281, 1125], [1181, 1525, 1281, 1675], [1181, 1275, 1281, 1425], [1181, -325, 1281, -175], [1181, 675, 1281, 825], [1181, 475, 1281, 625], [1181, 725, 1281, 875], [1181, 625, 1281, 775], [1181, 775, 1281, 925], [1181, 575, 1281, 725], [1181, 1825, 1281, 1975], [1181, 1775, 1281, 1925], [1181, 925, 1281, 1075], [1181, 1325, 1281, 1475], [1181, 975, 1281, 1125], [1181, 375, 1281, 525], [1181, 1475, 1281, 1625], [1181, 675, 1281, 825], [1181, 325, 1281, 475], [1181, 1175, 1281, 1325], [1181, 1075, 1281, 1225], [1181, 25, 1281, 175], [1181, 725, 1281, 875], [1181, 325, 1281, 475], [1181, 575, 1281, 725], [1181, 75, 1281, 225], [1181, 1375, 1281, 1525], [1181, 1575, 1281, 1725], [1181, 1075, 1281, 1225], [1181, 1025, 1281, 1175], [1181, 1475, 1281, 1625], [1181, 1025, 1281, 1175]]","[[1231, 1300], [1231, 300], [1231, 1450], [1231, 950], [1231, 1000], [1231, 700], [1231, 1800], [1231, 1600], [1231, 1200], [1231, 1400], [1231, 900], [1231, 950], [1231, 600], [1231, 900], [1231, 850], [1231, 1750], [1231, 1500], [1231, 1350], [1231, -200], [1231, 1500], [1231, 0], [1231, 450], [1231, -150], [1231, 1700], [1231, 1250], [1231, 50], [1231, 1200], [1231, 600], [1231, 350], [1231, 250], [1231, 350], [1231, 1300], [1231, 500], [1231, 200], [1231, 500], [1231, 550], [1231, 1650], [1231, 1050], [1231, 1600], [1231, 1350], [1231, -250], [1231, 750], [1231, 550], [1231, 800], [1231, 700], [1231, 850], [1231, 650], [1231, 1900], [1231, 1850], [1231, 1000], [1231, 1400], [1231, 1050], [1231, 450], [1231, 1550], [1231, 750], [1231, 400], [1231, 1250], [1231, 1150], [1231, 100], [1231, 800], [1231, 400], [1231, 650], [1231, 150], [1231, 1450], [1231, 1650], [1231, 1150], [1231, 1100], [1231, 1550], [1231, 1100]]",[],0
PX303Fg006_7X3_1X1_0_PX303Fg006_7X3_5X1_0,PX303Fg006_7X3_1X1_PX303Fg006_7X3_5X1,144,21,0.14583333333333334,38,8,0.21052631578947367,8,0.21052631578947367,13,0.34210526315789475,6,0.15789473684210525,PX303Fg006_7X3_1X1,0,0,0,0,PX303Fg006_7X3_5X1,0,0,0,0,"[[True, 0, 1], [True, 0, 1], [True, 0, 1], [True, 0, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1], [True, 1, 1]]","[[50, 200, 50, 250], [50, 50, 50, 250], [50, 400, 50, 250], [50, 250, 50, 250], [50, 0, 50, 250], [50, 300, 50, 250], [50, 100, 50, 250], [50, 350, 50, 250]]","[[300, -125, 400, 25], [300, -275, 400, -125], [300, 75, 400, 225], [300, -75, 400, 75], [300, -325, 400, -175], [300, -25, 400, 125], [300, -225, 400, -75], [300, 25, 400, 175]]","[[350, -50], [350, -200], [350, 150], [350, 0], [350, -250], [350, 50], [350, -150], [350, 100]]",[],0
PX303Fg006_6X3_2X1_1_PX303Fg006_6X3_4X2_1,PX303Fg006_6X3_2X1_PX303Fg006_6X3_4X2,120,14,0.11666666666666667,32,1,0.03125,1,0.03125,0,0.0,0,0.0,PX303Fg006_6X3_2X1,0,0,0,0,PX303Fg006_6X3_4X2,0,0,0,0,"[[False, 0, 1]]","[[600, 200, 822, 250]]","[[850, -125, 950, 25]]","[[900, -50]]",[],0
PX303Fg006_6X2_3X0_0_PX303Fg006_6X2_4X1_0,PX303Fg006_6X2_3X0_PX303Fg006_6X2_4X1,244,57,0.2336065573770492,54,12,0.2222222222222222,11,0.2037037037037037,22,0.4074074074074074,11,0.2037037037037037,PX303Fg006_6X2_3X0,0,0,0,0,PX303Fg006_6X2_4X1,0,0,0,0,"[[True, 5, 1], [True, 5, 1], [True, 5, 1], [True, 6, 1], [True, 6, 1], [True, 6, 1], [True, 6, 1], [True, 6, 1], [True, 7, 1], [True, 7, 1], [True, 7, 1], [True, 7, 1]]","[[50, 1550, 50, 250], [50, 1750, 50, 250], [50, 1900, 50, 250], [50, 1250, 50, 250], [50, 1800, 50, 250], [50, 1500, 50, 250], [50, 1650, 50, 250], [50, 1700, 50, 250], [50, 1850, 50, 250], [50, 1450, 50, 250], [50, 1400, 50, 250], [50, 1600, 50, 250]]","[[300, 1225, 400, 1375], [300, 1425, 400, 1575], [300, 1575, 400, 1725], [300, 925, 400, 1075], [300, 1475, 400, 1625], [300, 1175, 400, 1325], [300, 1325, 400, 1475], [300, 1375, 400, 1525], [300, 1525, 400, 1675], [300, 1125, 400, 1275], [300, 1075, 400, 1225], [300, 1275, 400, 1425]]","[[350, 1300], [350, 1500], [350, 1650], [350, 1000], [350, 1550], [350, 1250], [350, 1400], [350, 1450], [350, 1600], [350, 1200], [350, 1150], [350, 1350]]",[],0
PX303Fg006_6X3_1X0_0_PX303Fg006_6X3_4X1_1,PX303Fg006_6X3_1X0_PX303Fg006_6X3_4X1,208,76,0.36538461538461536,52,0,0.0,0,0.0,0,0.0,0,0.0,PX303Fg006_6X3_1X0,0,0,0,0,PX303Fg006_6X3_4X1,0,0,0,0,[],[],[],[],[],0
PX303Fg006_6X3_1X1_1_PX303Fg006_6X3_4X2_0,PX303Fg006_6X3_1X1_PX303Fg006_6X3_4X2,156,23,0.14743589743589744,42,20,0.47619047619047616,20,0.47619047619047616,20,0.47619047619047616,10,0.23809523809523808,PX303Fg006_6X3_1X1,0,0,0,0,PX303Fg006_6X3_4X2,0,0,0,0,"[[False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 2, 1], [False, 3, 1], [False, 3, 1], [False, 4, 1], [False, 4, 1], [False, 4, 1], [False, 4, 1]]","[[769, 1100, 50, 250], [769, 1200, 50, 250], [769, 1150, 50, 250], [769, 0, 50, 250], [769, 700, 50, 250], [769, 800, 50, 250], [769, 400, 50, 250], [769, 750, 50, 250], [769, 200, 50, 250], [769, 600, 50, 250], [769, 150, 50, 250], [769, 650, 50, 250], [769, 1050, 50, 250], [769, 250, 50, 250], [769, 550, 50, 250], [769, 300, 50, 250], [769, 50, 50, 250], [769, 100, 50, 250], [769, 350, 50, 250], [769, 500, 50, 250]]","[[1019, 775, 1119, 925], [1019, 875, 1119, 1025], [1019, 825, 1119, 975], [1019, -325, 1119, -175], [1019, 375, 1119, 525], [1019, 475, 1119, 625], [1019, 75, 1119, 225], [1019, 425, 1119, 575], [1019, -125, 1119, 25], [1019, 275, 1119, 425], [1019, -175, 1119, -25], [1019, 325, 1119, 475], [1019, 725, 1119, 875], [1019, -75, 1119, 75], [1019, 225, 1119, 375], [1019, -25, 1119, 125], [1019, -275, 1119, -125], [1019, -225, 1119, -75], [1019, 25, 1119, 175], [1019, 175, 1119, 325]]","[[1069, 850], [1069, 950], [1069, 900], [1069, -250], [1069, 450], [1069, 550], [1069, 150], [1069, 500], [1069, -50], [1069, 350], [1069, -100], [1069, 400], [1069, 800], [1069, 0], [1069, 300], [1069, 50], [1069, -200], [1069, -150], [1069, 100], [1069, 250]]",[],0
